Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 0, 925, 0, 3559.4, 8858.3, 0, 0, 0, 0, 5, 238.8, 0, 0, 0, 4163.4, 416.3, 2559.9, 21.2, 1631.9, 288, 0, 0, 505.8, 864.7, 964.6, 1224.2, 0, 0, 11.3, 4.6, 12.8, 0.1, 8.2, 28.8, 0, 0, 33.8, 43.3, 42.1, 48.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210.1, 0, 0, 
0, eco2, 1, 8080, 0, 6071.3, 12886.9, 0, 0, 0, 0, 5, 361.3, 0, 0, 0, 6056.8, 605.7, 2826.5, 65, 1801.9, 318, 0, 0, 712.1, 1522.1, 1852.6, 1984.5, 0, 0, 15.7, 6.9, 14.1, 0.3, 9, 31.8, 0, 0, 47.5, 76.1, 75.4, 79.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324.2, 0, 0, 
0, eco3, 2, 7090, 0, 9610.2, 18402.7, 0, 0, 0, 0, 5, 539, 0, 0, 0, 8649.3, 864.9, 3164.2, 100.1, 2017.2, 356, 0, 0, 1224.7, 2227.6, 3116.7, 3041.3, 0, 0, 22.4, 9.3, 15.8, 0.5, 10.1, 35.6, 0, 0, 81.7, 111.3, 125.5, 121.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 491, 0, 0, 
0, eco4, 3, 7250, 0, 8335.7, 20275.8, 0, 0, 0, 0, 5, 489.7, 0, 0, 0, 9529.6, 953, 3191, 96.1, 2034.2, 359, 0, 0, 1209.7, 2137, 2684.4, 2304.5, 0, 0, 25.2, 9.4, 16, 0.5, 10.2, 35.9, 0, 0, 80.6, 106.8, 108, 92.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 438.7, 0, 0, 
0, eco5, 4, 6494, 0, 5672, 18209.2, 0, 0, 0, 0, 5, 362.1, 0, 0, 0, 8558.3, 855.8, 2937.5, 71, 1872.6, 330.5, 0, 0, 962.6, 1592.4, 1936.9, 1180.1, 0, 0, 24.8, 6, 14.7, 0.4, 9.4, 33, 0, 0, 64.1, 79.6, 77.9, 47.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316.3, 0, 0, 
0, eco6, 5, 12796, 0, 8273.7, 22611.2, 0, 0, 0, 0, 5, 477.8, 0, 0, 0, 10627.3, 1062.7, 2846.4, 106.8, 1814.6, 320.2, 0, 0, 792, 2323.5, 2811.7, 2346.5, 0, 0, 35.6, 5.6, 14.2, 0.5, 9.1, 32, 0, 0, 52.8, 116.2, 112.7, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 421.8, 0, 0, 
0, eco7, 6, 7385, 0, 9589.9, 24668.8, 0, 0, 0, 0, 5, 543.3, 0, 0, 0, 11594.3, 1159.4, 2840.4, 128.7, 1810.7, 319.5, 0, 0, 880.2, 2766.5, 3044.3, 2898.8, 0, 0, 41.1, 6.3, 14.2, 0.6, 9.1, 32, 0, 0, 58.7, 138.3, 122, 116.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 481.1, 0, 0, 
0, eco8, 7, 1197, 0, 9073.1, 20986.8, 0, 0, 0, 0, 5, 521.9, 0, 0, 0, 9863.8, 986.4, 2616, 136.6, 1667.7, 294.3, 0, 0, 1243.3, 2952.6, 2663.2, 2214.1, 0, 0, 34.8, 5.3, 13.1, 0.7, 8.3, 29.4, 0, 0, 82.4, 147.6, 106.7, 88.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 468.1, 0, 0, 
0, eco9, 8, 47, 0, 12875.6, 15146.4, 0, 0, 0, 0, 5, 640.9, 0, 0, 0, 7118.8, 711.9, 1683.8, 151.8, 1073.4, 189.4, 0, 0, 1037.7, 3234.5, 3522.4, 5080.9, 0, 0, 23.7, 3.6, 8.4, 0.8, 5.4, 18.9, 0, 0, 69.2, 161.8, 140.9, 203.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 604.4, 0, 0, 
5, eco1, 0, 925, -306.7, 4081.6, 11692.7, 440.6, 44.1, 69.4, 93.4, 12.39, 238.1, 7.6, 391.5, 39.2, 5099.7, 510, 2867.5, 60.1, 51.4, 132.9, 6.5, 8.7, 1063.3, 853.5, 939.9, 1224.9, 9.5, 1, 13.7, 5.6, 13.4, 0.5, 0.3, 9.5, 0, 0.4, 33.1, 53, 36.5, 49.2, 0.1, 1.1, 0, 0, 2.8, 0.7, -1.4, 0, 5.2, 1.93, 0.57, 0, 0, 3.9, 0.8, 194.3, 0.21, 0, 
5, eco2, 1, 8080, -363.1, 6319.7, 16821.4, 590.6, 59.1, 97.4, 136.9, 9.55, 357.4, 12.5, 553.2, 55.3, 7359.2, 735.9, 3247.2, 120.6, 66.9, 146.5, 9, 11.4, 1253.6, 1438.4, 1640.5, 1987.2, 13, 1.5, 19.1, 8.4, 14.8, 1, 0.3, 9.7, 0, 0.5, 41.8, 92.7, 64.8, 80.2, 0.1, 1.1, 0, 0, 3.9, 2.3, -2.5, 0, 5.54, 1.19, 0.76, 0.7, 0, 5.2, 1, 299.6, 0.16, 0, 
5, eco3, 2, 7090, -307.1, 9542, 21963, 639.3, 63.9, 105.2, 179.8, 13.64, 528.9, 18.1, 613.7, 61.4, 9718.1, 971.8, 3672.8, 176.1, 72.3, 161, 9.8, 12.3, 1680.9, 2146.9, 2668.7, 3045.5, 14.5, 1.6, 25.1, 10.7, 16.3, 1.4, 0.4, 10.8, 0, 0.5, 64.1, 140.3, 106.5, 122.9, 0.1, 1.2, 0, 0, 5.9, 3.3, -4, 0, 5.96, 1.98, 1.35, 0.9, 0, 5.6, 1.1, 459.2, 0.22, 0, 
5, eco4, 3, 7250, -278.3, 8393.2, 23388.2, 575, 57.5, 99.3, 188.9, 14.14, 479.9, 16, 576.2, 57.6, 10423.9, 1042.4, 3824, 177, 68.7, 161.2, 9, 11.8, 1695.4, 2039.2, 2349.3, 2309.3, 13.7, 1.5, 27.6, 10.4, 17, 1.3, 0.4, 10.9, 0, 0.5, 64.1, 131.3, 93.5, 93.4, 0.1, 1.2, 0, 0, 5.6, 2.6, -3.3, 0, 6.46, 2.05, 1.5, 0, 0, 5, 1.1, 408.3, 0.23, 0, 
5, eco5, 4, 6494, -175, 5972.5, 20687.6, 399, 39.9, 76.7, 158.4, 11.99, 353, 11.6, 482.6, 48.3, 9244.1, 924.4, 3501.2, 140.6, 56.6, 156.3, 7, 10.6, 1518.1, 1508.2, 1762.5, 1183.6, 12.6, 1.3, 26.9, 6.6, 15.9, 0.9, 0.3, 11, 0, 0.4, 54.8, 94.3, 68, 48.1, 0.1, 1.1, 0, 0, 4.4, 1.8, -2.3, 0, 6.56, 3.09, 2.04, 0, 0, 3.5, 1, 288.9, 0.2, 0, 
5, eco6, 5, 12796, -167.8, 8270.6, 23427.2, 405.7, 40.6, 63.2, 174.6, 9.29, 469.2, 12.6, 465.1, 46.5, 10550.2, 1055, 3489.6, 185, 52.7, 163.4, 4.7, 8.5, 1453.9, 2133.3, 2335.1, 2348.3, 14, 1.4, 35.4, 5.6, 16, 1, 0.3, 12.5, 0, 0.4, 48.9, 134.2, 95.6, 94.7, 0.1, 1.1, 0, 0, 3.1, 3.1, -2.5, 0, 5.54, 2.53, 1.3, 0, 0, 4.3, 1.2, 395.8, 0.15, 0, 
5, eco7, 6, 7385, -88.2, 9599.4, 24901.2, 356.9, 35.7, 52, 186, 9.29, 534.1, 13.9, 403.3, 40.3, 11298.1, 1129.8, 3581.5, 213.8, 56.2, 178.2, 4, 7.5, 1572.2, 2534.5, 2592.5, 2900.3, 12.4, 1.2, 40.1, 6.2, 16.5, 1.1, 0.3, 14.5, 0, 0.3, 54.8, 153.4, 107.1, 116.8, 0.1, 1.2, 0, 0, 3, 3.6, -2.8, 0, 6.02, 4.66, 1.68, 0, 0, 4, 1, 456.5, 0.14, 0, 
5, eco8, 7, 1197, -67.2, 9092.8, 21837, 311.5, 31.2, 45.9, 163, 12.55, 512.8, 13, 356.3, 35.6, 9890.7, 989.1, 3307.2, 209.9, 60.7, 176.7, 3.7, 6.9, 1813.3, 2669.3, 2394.2, 2216, 11, 1.1, 35, 5.3, 15.4, 1.1, 0.3, 14.7, 0, 0.3, 73.7, 154.2, 98.9, 89.2, 0.1, 1.1, 0, 0, 3.6, 3.1, -2.3, 0, 5.94, 5.6, 2.05, 0, 0, 3.5, 0.9, 444, 0.19, 0, 
5, eco9, 8, 47, -27.3, 12451.4, 16363, 252.5, 25.3, 41.4, 123.3, 8.89, 636.6, 12.1, 302.6, 30.3, 7368.7, 736.9, 2212.8, 205.4, 50.7, 117.3, 3.4, 6, 1355, 2984.7, 3031.1, 5080.6, 8.9, 0.9, 24.7, 3.8, 10.1, 1, 0.3, 9.3, 0, 0.3, 60, 177.3, 127.4, 203.8, 0.1, 0.7, 0, 0, 2.7, 3, -2.5, 0, 5.75, 1.77, 1.27, 0, 0, 2.7, 0.7, 587.2, 0.14, 0, 
10, eco1, 0, 925, -232, 3929, 13577, 377.6, 37.8, 98.2, 105.6, 11.36, 238.5, 6.2, 534.1, 53.4, 5844, 584.4, 3132.9, 100.6, 104.7, 136.8, 15.2, 19.3, 918.3, 850.9, 934.5, 1225.4, 12.9, 1.4, 15.7, 6.5, 13.6, 1, 0.5, 5.7, 0.1, 0.8, 27.9, 59.3, 32.2, 49.4, 0.1, 0, 0, 0, 2.3, 1.1, -1.2, 0, 4.19, 2.6, 0.59, 67.6, 1.1, 2.8, 1.1, 187.3, 0.19, 0, 
10, eco2, 1, 8080, -264.4, 5926.9, 19534.8, 520.6, 52.1, 137.6, 155.3, 9.18, 355.6, 11.5, 754.1, 75.4, 8434.1, 843.4, 3601.2, 175, 127.4, 160.9, 19.8, 23.8, 1094, 1351.4, 1492.4, 1989.1, 17.7, 2, 21.8, 9.7, 15, 1.7, 0.6, 6, 0.1, 1, 33.5, 101, 55.3, 80.8, 0.2, -0.2, 0, 0, 3.2, 3.5, -2.3, 0, 4.46, 1.8, 0.86, 64.9, 1.3, 3.9, 1.5, 287.7, 0.15, 0, 
10, eco3, 2, 7090, -247.5, 8814.3, 24825.3, 590.3, 59, 152.2, 199.3, 14.48, 522.9, 16.2, 851.2, 85.1, 10826.8, 1082.7, 4083.8, 243.4, 140.1, 176.4, 21.5, 25.7, 1418.5, 2028.7, 2318.7, 3048.4, 20, 2.2, 28, 12, 16.6, 2.2, 0.7, 6.5, 0.1, 1.1, 48.4, 155.9, 90.7, 123.9, 0.2, -0.3, 0, 0, 4.4, 5, -3.5, 0, 4.74, 2.95, 1.75, 9.9, 0.2, 4.5, 1.6, 441.8, 0.24, 0, 
